farm,location,hemp_type,variety,crop_use,plant_density,near_crops,weed management,plot_size,date,evaluation,month,plant,conditions,plant_stage,plant_ height_cm,insect damage,damage_type,tissue_damaged,damage_level,chewing,scraping,boring,mining,rottenbud,hemp_aph,green_aph,other_aph,hlthoppers,fhoppers,blhop,glhop,unk_leafhop_ad,damsell_bug,podisus_m,wheel_bug ,mpiratebugs,miridae_planbugs,tarnished_pb,stink_bugs,whiteflies,unk_hemiptera ,pred_thrips,soybthrip, brown_Thr,yellow_thr,unk_thrips,pink_lb,harm_axy,checker_lb,tiny_lb,unk_lb,lampirids,staphilinids,carabids, fb_altica ,fb_crep,other_fb,unk_herb_ beetles,elaterids,weevils,diabrotica,japanese_b ,crab_spid,jump_spid,sac_spid,orbwev_spid,unk_spiders,harvestmen opiliones,unk_caterp ,tussock moth,arctids,corn_ew,geometridae,hooverfly,leafminer,fruit_flies,gnats,crane_fly,house fly,unk_flies,ants ,parasitic_wasp,bees,lacewings,grasshopper,cricket,otherinsects 
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,8-Jul-22,4,jul,12,Sunny,vegetative,51,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,8-Jul-22,4,jul,13,Sunny,vegetative,36,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,8-Jul-22,4,jul,14,Sunny,vegetative,26.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,8-Jul-22,4,jul,15,Sunny,vegetative,53.8,1,Chew,leaf,low,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,1,Sunny,flowering,73.2,1,Chew scrape,leaf,low,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,2,Sunny,flowering,75,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,3,Sunny,flowering,29.3,1,Chew,leaf,low,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,4,Sunny,flowering,55,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,5,Sunny,flowering,69.7,1,Chew scrape,leaf,low,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,6,Sunny,flowering,71.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,7,Sunny,flowering,67,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,8,Sunny,flowering,47.5,0,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,9,Sunny,flowering,34.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,10,Sunny,flowering,43,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,11,Sunny,flowering,39,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,12,Sunny,flowering,42,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,13,Sunny,flowering,72.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,14,Sunny,flowering,57.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,15-Jul-22,5,jul,15,Sunny,flowering,34.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,1,"Windy, Sunny",flowering,71,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,2,"Windy, Sunny",flowering,37,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,3,"Windy, Sunny",flowering,52.2,1,Scrape,leaf,very low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,4,"Windy, Sunny",flowering,77.3,1,Chew,leaf,very low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,5,"Windy, Sunny",flowering,82.5,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,6,"Windy, Sunny",flowering,66.5,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,7,"Windy, Sunny",flowering,71,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,8,"Windy, Sunny",flowering,42,1,Scrape,leaf,low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,9,"Windy, Sunny",flowering,61.3,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,10,"Windy, Sunny",flowering,54,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,11,"Windy, Sunny",flowering,63,1,Chew scrape,leaf,moderate,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,12,"Windy, Sunny",flowering,38,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,13,"Windy, Sunny",flowering,62.2,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,14,"Windy, Sunny",flowering,70.5,1,Chew scrape,leaf,moderate low,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,22-Jul-22,6,jul,15,"Windy, Sunny",flowering,36.5,1,Chew,leaf,low,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,1,Cloudy,flowering,65,1,Chew scrape,leaf,low,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,2,Cloudy,flowering,93.5,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,3,Cloudy,flowering,84,1,Chew,leaf,low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,4,Cloudy,flowering,87.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,5,Cloudy,flowering,81.5,1,Chew scrape,leaf,low moderate,1,2,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,6,Cloudy,flowering,99,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,7,Cloudy,flowering,100.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,8,Cloudy,flowering,68,1,Chew scrape,leaf,low,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,9,Cloudy,flowering,101,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,10,Cloudy,flowering,79,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,11,Cloudy,flowering,73.5,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,12,Cloudy,flowering,52,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,13,Cloudy,flowering,98,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,14,Cloudy,flowering,81,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,29-Jul-22,7,jul,15,Cloudy,flowering,76,1,Chew scrape,leaf,low moderate,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,1,Sunny,flowering,78.2,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,2,Sunny,flowering,47.5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,3,Sunny,flowering,101,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,4,Sunny,flowering,93,1,Chew scrape,leaf,very low,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,5,Sunny,flowering,85.6,1,Chew,leaf,moderate,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,6,Sunny,flowering,94.5,1,Chew,leaf,moderate,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,7,Sunny,flowering,82,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,8,Sunny,flowering,72,1,Chew scrape,leaf,low,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lazy Moon,Central PA,CBD,Mix Hawaiian Haze and White,CBD,2000,corn,mulching ,0.5,3-Aug-22,8,aug,9,Sunny,flowering,74.5,1,Chew scrape,leaf,very low,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
